-1365.3829003572464	-2786.5170392394066	-2813.317446768284	-5764.776481628418	-21628.36945217848	-5767.063181817532	-23698.878677248955	-6879.910913288593	-4920.62712174654	-1668.1320569515228	-7652.856234133244	-7416.672459244728	-6406.335170686245	-6677.11990237236	-7533.979143977165	-1116.7682399749756	-7622.793884813786	-6365.008040308952	-6937.025775551796	-1129.1178588867188	-7831.9998880028725	-1413.905822455883	-5762.193178594112	-10727.763511359692	-5188.55999481678	-6425.487715065479	-5159.123181581497	-6269.178435266018	-14711.646798551083	-1475.6906500458717	-3334.9911613464355	-3178.1344695687294	-6327.1736698150635	-8946.430094361305	-5951.692134618759	-5785.726235985756	-1493.4677817821503	-2913.3489924669266	-5918.555888295174	-30393.184309720993	-2062.324370443821	-2042.1252282261848	-2092.846454322338	-2150.9702585935593	-2115.449242949486	-2138.927678823471	-2164.4513069987297	-2118.941022157669	-2106.8403490781784	-2071.9992837309837	-2000.9211074113846	-29479.155638039112	-3076.016728579998	-6600.535417675972	-2601.672159612179	-18149.535785496235	-6489.2066615223885	-18907.058936059475	-4019.987856388092	-3143.65673327446	-19176.230872690678	-6873.923610150814	-3572.6920959949493	-1284.0635921955109
-1506.8148050308228	-6736.1368252635	-6671.255322635174	-5805.974168419838	-20569.159806132317	-5484.753578186035	-23380.889257013798	-6690.000873327255	-4788.925176084042	-1893.4088734984398	-7354.104478418827	-7209.165597856045	-6251.296175301075	-6334.343389689922	-7357.306170344353	-1204.2174499034882	-7342.267302155495	-6110.642111420631	-6731.29069340229	-1380.2980766296387	-7626.663687944412	-1732.2880841493607	-5581.374455630779	-10285.991534948349	-5003.93603938818	-6149.460410118103	-4963.034030914307	-6039.406265616417	-13988.840611457825	-1666.6116840839386	-3228.7252502441406	-3070.3660445809364	-6016.647259712219	-8475.640477180481	-5736.21025544405	-5421.589426159859	-1717.7193591594696	-6241.030791521072	-5689.903153240681	-29198.93465310335	-2163.6527624726295	-2164.785648226738	-2199.713902235031	-2239.7071504592896	-2225.792727828026	-2237.4823697805405	-2182.324444413185	-2215.6443687081337	-2228.196122765541	-2179.4619079828262	-2042.7107018828392	-28131.608907341957	-7546.985510706902	-6344.300245285034	-6176.078353762627	-17275.100902915	-11422.973466157913	-18112.98707562685	-3854.0894508957863	-3099.288777112961	-18549.415534555912	-11931.942030727863	-3497.947043657303	-1572.841562449932
-1561.924801826477	-6844.072753071785	-6775.6059811115265	-5727.555777192116	-20325.769399523735	-5422.961345672607	-23106.733433783054	-6612.6315376758575	-4718.868262112141	-1961.9496831297874	-7262.76592117548	-7117.1055827736855	-6170.503203928471	-6268.868895709515	-7272.336055696011	-1246.56654047966	-7255.7172549963	-6043.7933403253555	-6667.352474331856	-1420.7160758972168	-7540.953595876694	-1826.3276582956314	-5524.1220180392265	-10166.690707683563	-4961.796902120113	-6075.2159304618835	-4902.16881942749	-5970.4562864899635	-13828.966751515865	-1731.3072502613068	-3191.5967712402344	-3031.8030257821083	-5940.193279266357	-8363.92606663704	-5658.949214220047	-5351.661039352417	-1670.7722117900848	-6318.141960859299	-5614.316406905651	-28835.786220669746	-2247.600077390671	-2245.8137134313583	-2280.802134990692	-2316.646020114422	-2308.8619829416275	-2326.8367134332657	-2265.38664662838	-2300.6674779057503	-2309.4670456647873	-2256.6201931238174	-2112.900301873684	-27780.460525751114	-7683.8998234272	-6246.549353837967	-6256.688598513603	-17081.164476454258	-11494.676943063736	-17889.4015609622	-3813.637256681919	-3079.143757581711	-18312.017608463764	-11986.24811822176	-3453.5151283740997	-1624.9720060229301
-1710.699721813202	-2301.8941798210144	-2327.7693855166435	-5722.57868129015	-20606.28264081478	-5468.027169585228	-22425.343313217163	-6769.2273762226105	-4712.565160036087	-1883.1636036038399	-7257.808855235577	-7022.372993350029	-6070.31430798769	-6336.861687242985	-7384.604717373848	-1383.5993576049805	-7484.43359297514	-6114.88205909729	-6613.5413054823875	-1365.9526252746582	-7320.487979114056	-1672.790118277073	-5569.954084575176	-10154.760265648365	-5307.916537940502	-6228.089850723743	-5076.332298994064	-6670.701139450073	-13909.898784160614	-1607.946693778038	-3285.728038787842	-3147.647893488407	-6001.205878734589	-8446.713695645332	-5715.394613206387	-5514.497255444527	-1682.823621749878	-2575.1976692676544	-5705.362391412258	-28756.618952274323	-2347.7563631534576	-2341.7373964190483	-2380.4464198946953	-2452.926978826523	-2432.982927620411	-2428.289081156254	-2436.1900443434715	-2374.8197531700134	-2394.227638542652	-2364.007786810398	-2283.5755286812782	-27887.4120388031	-2480.753325879574	-6290.448103368282	-2230.3258362412453	-17143.541440188885	-5303.276836693287	-17946.057119607925	-3860.1062779426575	-3153.4673640727997	-18372.835409998894	-5745.379592478275	-3667.9563896656036	-1567.1067351698875
-1778.0639400482178	-2206.1686891913414	-2228.0086617469788	-5339.323973238468	-20096.563430726528	-5351.53650867939	-21993.294506430626	-6354.487416327	-4589.246990203857	-2129.6703863739967	-7109.30989921093	-6849.8336745500565	-5934.553428888321	-6227.717780292034	-7027.005630493164	-1420.694524049759	-7109.617621541023	-5911.468869566917	-6469.535747051239	-1419.6729545593262	-7292.180413305759	-1844.6397461295128	-5363.2930745482445	-9980.368906497955	-4848.689281642437	-5959.6406626701355	-4799.490891933441	-5979.732646584511	-13720.798639297485	-1810.3494894504547	-3141.378849029541	-3010.1707439422607	-5895.203560829163	-8346.30704677105	-5554.960995197296	-5394.720301747322	-1905.1888138055801	-2520.2249836325645	-5540.737404584885	-28295.145663678646	-2614.3103858828545	-2605.842461824417	-2669.9741048812866	-2714.586251139641	-2694.7873799800873	-2695.74408608675	-2722.911621749401	-2667.288673400879	-2681.1777509450912	-2612.871933758259	-2495.6014102101326	-27420.983954429626	-3270.244102537632	-6649.552832722664	-2804.0818614959717	-16896.291728377342	-5603.064544200897	-17587.801602184772	-3752.266275882721	-2955.5383338928223	-17827.2661370039	-5890.629674017429	-3363.327716112137	-1615.0536725521088
-1848.5911980867386	-2157.9738640785217	-2177.4024088978767	-5622.051785230637	-20151.517968773842	-5357.4860053658485	-21936.953531086445	-6617.445373058319	-4604.595408082008	-2022.0498324036598	-7109.451614797115	-7157.916963100433	-6162.216058552265	-6269.346499860287	-7361.510432422161	-1465.4116439819336	-7374.163373947144	-5996.644659519196	-6497.908834040165	-1457.9223747253418	-7147.512138843536	-1783.6035204529762	-5440.907171189785	-9920.449304699898	-5182.813644647598	-6073.36786699295	-4960.106772661209	-6561.381130337715	-13606.407485723495	-1718.3599852323532	-3219.9359855651855	-3091.0743537545204	-5867.430010557175	-8247.262174010277	-5600.384615242481	-5419.069576740265	-1795.052339553833	-2474.3484550118446	-5579.110534667969	-28108.580177247524	-2519.730649828911	-2505.09946924448	-2543.059686779976	-2611.295089483261	-2597.506543159485	-2580.1014380455017	-2606.6441170573235	-2538.9620270729065	-2557.3554288744926	-2530.6992289423943	-2451.337201356888	-27279.53707844019	-2282.4300485253334	-6115.698217213154	-2062.1970952749252	-16764.440892219543	-4948.16368740797	-17574.816056847572	-3780.1583409309387	-3082.882422208786	-17987.836352407932	-5370.502753674984	-3587.483233690262	-1672.584456384182
-3461.4868082404137	-118.22673916816711	-115.33212786912918	-3746.179868042469	-13681.58530575037	-3719.735870063305	-14416.50585001707	-4480.860635817051	-3222.080786347389	-4016.5563088059425	-4897.610233604908	-4805.477931499481	-4130.4603462815285	-4364.659113526344	-5071.823172688484	-2674.1633484363556	-5125.666392624378	-4078.6522711515427	-4445.382867336273	-2704.228635787964	-4922.9205042123795	-3467.8949107527733	-3730.160614848137	-6728.943699479103	-3572.8494076132774	-4091.7884001731873	-3388.1781136989594	-4693.2470459342	-9306.66706252098	-3304.3493571281433	-2271.364288330078	-2220.456548690796	-4049.4568135738373	-5681.791877031326	-3860.3498161435127	-3784.068702340126	-3464.9818536043167	-665.1305776238441	-3869.9341514110565	-19050.76099717617	-4955.681088864803	-4910.395724654198	-5021.715269386768	-5128.1654099226	-5106.970216572285	-5072.038771927357	-5138.351072669029	-5005.144660770893	-5032.116685330868	-4937.26921659708	-4741.813398003578	-18566.403845369816	-793.870595395565	-4506.084013879299	-777.3908990621567	-11468.650589346886	-630.9341167211533	-11896.728987157345	-2644.882746696472	-2183.4961910247803	-12126.89155191183	-731.8444644212723	-2513.381312608719	-3134.484827876091
-3734.9642691016197	-608.9606366753578	-625.2371771335602	-3370.2297424077988	-12338.860311210155	-3397.410622358322	-12971.804431021214	-4109.138540506363	-2972.9981711506844	-4390.214642345905	-4472.555060684681	-4344.995581030846	-3742.636452972889	-3963.059484064579	-4596.73360067606	-2921.0654480457306	-4672.314080178738	-3711.990122437477	-4053.4621261954308	-2964.520460128784	-4424.20979142189	-3782.0646032691	-3367.4791400432587	-6097.123431682587	-3248.247778892517	-3702.639351248741	-3098.685287952423	-4268.358815073967	-8451.433822631836	-3604.6099314689636	-2115.0262451171875	-2051.8465938568115	-3657.6820771694183	-5150.793294489384	-3495.316364467144	-3455.4188601374626	-3746.9203025102615	-301.02236038446426	-3595.8284578323364	-17254.97217744589	-5389.51490175724	-5356.191197693348	-5456.969607889652	-5591.695806503296	-5539.159496366978	-5517.787888288498	-5573.779405117035	-5448.64904499054	-5460.9790895581245	-5366.555749237537	-5176.292795538902	-16882.960130155087	-809.5778257250786	-4039.8470380306244	-440.66009068489075	-10361.934072315693	-352.4148188829422	-10773.93190228939	-2417.6659574508667	-2021.8395442962646	-10999.761227965355	-363.2178849577904	-2324.9226219654083	-3420.3716300725937
-3803.9164823889732	-632.4830625653267	-645.8675801753998	-3303.7381200790405	-12062.493231356144	-3331.705381155014	-12705.602178633213	-4008.1941865086555	-2902.1822095513344	-4477.605353176594	-4367.925379276276	-4231.123015344143	-3649.320636689663	-3855.651741206646	-4482.0429792404175	-2972.79967045784	-4566.090929865837	-3627.278040766716	-3997.1487087607384	-3016.0141582489014	-4302.145761609077	-3843.987430036068	-3297.753613948822	-5945.219143271446	-3197.129429101944	-3630.7697261571884	-3048.951172351837	-4209.252628684044	-8269.615731716156	-3670.9499468803406	-2075.3989791870117	-2018.8746700286865	-3581.5680692195892	-5040.293276309967	-3429.6450783610344	-3377.4945942759514	-3815.139389157295	-309.8815003633499	-3480.4728070497513	-16888.401938557625	-5251.377664506435	-5204.2325593829155	-5312.8670510053635	-5435.796747505665	-5392.533365428448	-5359.0767433047295	-5420.984526872635	-5286.949765861034	-5309.697143375874	-5205.355128645897	-5024.133754372597	-16505.28826200962	-848.7114049196243	-3974.5946204662323	-442.62058997154236	-10121.590846598148	-310.17777943611145	-10534.611768901348	-2368.2086973190308	-1988.7489986419678	-10762.590236544609	-312.41042935848236	-2285.241378068924	-3481.309206366539
-4042.2257227301598	-1020.1162200570107	-1032.1946068406105	-3009.136840760708	-11023.531223356724	-3027.045954108238	-11619.736157894135	-3702.3755762577057	-2677.5489912629128	-4804.407434105873	-3988.872043430805	-3872.776575624943	-3337.5366761684418	-3543.5789724588394	-4082.439065217972	-3168.383120775223	-4174.547114491463	-3318.4934383630753	-3654.6186262965202	-3234.716527938843	-3941.4313701987267	-4120.164664685726	-2997.5184762477875	-5433.067097723484	-2939.5156125426292	-3345.283942222595	-2787.9453959465027	-3784.0279312729836	-7543.023977637291	-3932.3208754062653	-1902.4951705932617	-1863.5778255462646	-3267.2602124214172	-4596.214668571949	-3125.26918977499	-3158.248880326748	-4091.2269748449326	-649.8776662945747	-3193.6850890517235	-15348.30066460371	-5618.100214898586	-5540.011605679989	-5672.648750722408	-5801.463594615459	-5748.200299680233	-5723.536479830742	-5789.256616234779	-5650.703599452972	-5683.729252338409	-5550.72274273634	-5368.726977527142	-15055.671207129955	-1323.6183032989502	-3619.318945169449	-809.861639559269	-9254.200490295887	-580.7646718025208	-9620.919162094593	-2260.965090751648	-1932.1176643371582	-9809.084499657154	-560.4456170797348	-2311.7600452899933	-3728.216257452965
-5438.982194662094	-3618.2731590270996	-3517.7216451764107	-1521.496727526188	-4782.804529130459	-1460.720655798912	-5212.727404177189	-1823.9349603652954	-1424.6556414365768	-6631.1932072639465	-1930.486684203148	-1787.6094522476196	-1541.7307389378548	-1680.0427015423775	-2038.0822306871414	-4203.006841659546	-2072.149766623974	-1532.8255207538605	-1799.9093868732452	-4482.0659103393555	-1965.612918138504	-5786.143967151642	-1447.6008633971214	-2427.8832936882973	-1442.6589959859848	-1479.27974319458	-1318.694664478302	-1906.6174867749214	-3351.4516666531563	-5439.268008112907	-1004.1413955688477	-1014.5923023223877	-1494.2767338752747	-2048.363391458988	-1489.2226096987724	-1480.188743531704	-5526.739886879921	-2638.5767661333084	-1558.0877081155777	-6831.122041523457	-7687.340345442295	-7585.279112696648	-7762.132363438606	-7920.393684029579	-7871.738576054573	-7846.566441059113	-7863.438596725464	-7750.26503765583	-7786.779803514481	-7601.040989756584	-7276.502065837383	-6702.014545381069	-4248.71457105875	-1606.7012629508972	-2977.662180364132	-4143.282935500145	-2155.1474999785423	-4244.432051181793	-1187.0604773163795	-1156.336856842041	-4432.891170620918	-2017.4057720303535	-1327.8455364704132	-5200.034962415695
-6212.400263905525	-4938.650013029575	-4775.069744467735	-662.202594935894	-1602.4797567725182	-581.7919840812683	-1733.1766751408577	-802.0329342484474	-673.707633972168	-7588.358161509037	-779.6727885007858	-690.8804902434349	-585.2116357684135	-659.7951508164406	-998.0596688985825	-4791.919570922852	-837.6996291279793	-549.6341490149498	-727.9563984870911	-5111.825332641602	-827.3726599812508	-6695.026025295258	-731.0829820036888	-802.0464133024216	-656.7957599163055	-727.6106653213501	-726.6268571615219	-1547.8249544501305	-1124.2774982452393	-6256.968145847321	-589.3267135620117	-745.7639770507812	-541.78147315979	-701.3751004338264	-731.0849831104279	-596.6455373764038	-6359.07633960247	-3654.902382493019	-691.6054603457451	-2333.505351603031	-8761.628415107727	-8668.814166665077	-8837.711725473404	-9019.084102988243	-8970.886388719082	-8937.515320241451	-8965.312885463238	-8842.57228589058	-8867.906088352203	-8684.328890681267	-8284.128710269928	-2261.031425476074	-5698.504904389381	-993.6960548758507	-4059.555594086647	-1336.690628707409	-2825.8607697486877	-1387.1364004015923	-584.3408252596855	-767.938289642334	-1502.0362632274628	-2764.125134885311	-840.0548439025879	-5976.583344221115
-6520.239893913269	-5485.442315340042	-5286.261882543564	-432.83444237709045	-276.8858835697174	-295.64418601989746	-383.5636428594589	-382.53016871213913	-394.64692002534866	-7989.504620075226	-258.9491573572159	-259.03987550735474	-197.2022751569748	-219.7007514834404	-511.78205639123917	-5018.7641677856445	-401.99189645051956	-172.0265435576439	-323.6025647521019	-5369.008834838867	-321.2091318964958	-7002.005752563477	-345.0304154753685	-154.84311747550964	-540.2054499983788	-374.89656871557236	-408.80464547872543	-1065.7561676502228	-231.7483800649643	-6588.297946929932	-606.5337142944336	-573.2930450439453	-153.98905611038208	-158.75788414478302	-376.37434881925583	-278.57998836040497	-6673.975041270256	-4067.163627266884	-361.84736055135727	-441.3187502026558	-9168.876744866371	-9074.3118044734	-9250.358164906502	-9437.288410782814	-9382.08458429575	-9356.684468567371	-9387.857836067677	-9259.441784143448	-9274.821530759335	-9101.04119092226	-8664.144814789295	-437.24334239959717	-6313.658008337021	-585.447183907032	-4480.862816751003	-280.58537888526917	-3125.0235381126404	-254.9446198940277	-353.88162726163864	-575.3599300384521	-300.83574628829956	-3085.4092160463333	-622.3343086242676	-6288.800557136536
